,Nome,Data,Pagamento,Cotação,Yield,Rendimento
1613,BDIF11,2023-09-15,2023-09-22,92.42,1.46,1.35
1614,BDIF11,2023-08-14,2023-08-21,89.41,1.4,1.25
1615,BDIF11,2023-07-14,2023-07-21,89.18,1.4,1.25
1616,BDIF11,2023-06-15,2023-06-22,85.86,1.4,1.2
1617,BDIF11,2023-05-15,2023-05-22,83.04,1.32,1.1
1618,BDIF11,2023-04-17,2023-04-25,80.28,1.37,1.1
1619,BDIF11,2023-03-14,2023-03-21,80.9,1.24,1.0
1620,BDIF11,2023-02-14,2023-02-23,80.78,1.24,1.0
1621,BDIF11,2023-01-13,2023-01-20,84.01,1.19,1.0
1622,BDIF11,2022-12-14,2022-12-21,85.0,1.24,1.05
1623,BDIF11,2022-11-16,2022-11-23,90.48,1.44,1.3
1624,BDIF11,2022-10-17,2022-10-24,93.01,1.61,1.5
1625,BDIF11,2022-09-15,2022-09-22,91.47,1.91,1.75
1626,BDIF11,2022-08-12,2022-08-19,92.04,1.9,1.75
1627,BDIF11,2022-07-14,2022-07-21,93.81,1.87,1.75
1628,BDIF11,2022-06-14,2022-06-22,92.71,1.62,1.5
1629,BDIF11,2022-05-13,2022-05-20,91.0,1.65,1.5
1630,BDIF11,2022-04-14,2022-04-25,90.62,1.1,1.0
1631,BDIF11,2022-03-14,2022-03-22,87.4,1.14,1.0
1632,BDIF11,2022-02-14,2022-02-21,89.67,1.12,1.0
1633,BDIF11,2022-01-14,2022-01-21,91.32,1.1,1.0
1634,BDIF11,2021-12-14,2021-12-21,87.86,0.91,0.8
1635,BDIF11,2021-11-17,2021-11-24,87.45,0.91,0.8
1636,BETW11,2024-10-15,2024-10-22,0.0,0.0,0.51
1637,BETW11,2024-09-16,2024-09-23,0.0,0.0,0.51
1638,BETW11,2024-08-15,2024-08-22,0.0,0.0,0.51
1639,BETW11,2024-07-15,2024-07-22,0.0,0.0,0.53
1640,BETW11,2024-06-17,2024-06-24,0.0,0.0,0.46
1641,BICE11,2024-10-31,2024-11-07,975.07,0.51,4.93
1642,BICE11,2024-09-30,2024-10-07,970.57,0.47,4.52
1643,BICE11,2024-08-30,2024-09-06,916.35,0.52,4.75
1644,BICE11,2024-07-31,2024-08-07,927.21,0.97,8.97
1645,BICE11,2024-06-28,2024-07-05,949.12,0.8,7.56
1646,BICE11,2024-05-31,2024-06-07,919.1,0.86,7.87
1647,BICE11,2024-04-30,2024-05-08,0.0,0.0,7.4
1648,BICE11,2024-04-08,2024-04-15,0.0,0.0,1.41
1649,BICE11,2024-03-28,2024-04-05,949.12,0.63,5.99
1650,BICE11,2024-02-29,2024-03-07,0.0,0.0,5.99
1651,BICE11,2024-01-31,2024-02-07,0.0,0.0,16.04
1652,BICE11,2023-12-28,2024-01-08,949.12,0.7,6.64
1653,BICE11,2023-11-30,2023-12-07,0.0,0.0,6.27
1654,BICE11,2023-10-31,2023-11-08,968.49,0.66,6.4
1655,BICE11,2023-09-29,2023-10-06,958.79,0.83,7.96
1656,BICE11,2023-08-31,2023-09-08,0.0,0.0,7.88
1657,BICE11,2023-07-31,2023-08-07,968.49,0.8,7.79
1658,BICE11,2023-06-30,2023-07-07,958.17,1.04,10.0
1659,BICE11,2023-05-31,2023-06-07,0.0,0.0,10.0
1660,BICE11,2023-04-28,2023-05-08,0.0,0.0,10.0
1661,BICE11,2023-03-31,2023-04-10,0.0,0.0,10.0
1662,BICE11,2023-02-28,2023-03-07,944.28,1.34,12.63
1663,BICE11,2023-01-31,2023-02-07,0.0,0.0,18.4
1664,BICE11,2022-12-29,2023-01-06,0.0,0.0,12.0
1665,BICE11,2022-11-30,2022-12-07,0.0,0.0,16.0
1666,BICE11,2022-10-31,2022-11-08,0.0,0.0,16.94
1667,BICE11,2022-08-31,2022-09-08,0.0,0.0,16.0
1668,BICE11,2022-01-31,2022-02-07,968.49,0.56,5.4
1669,BICE11,2021-12-30,2022-01-07,0.0,0.0,1.8
1670,BICE11,2021-11-30,2021-12-14,0.0,0.0,67.59
1671,BICR11,2024-10-31,2024-11-14,36.0,1.01,0.36
1672,BICR11,2024-09-30,2024-10-14,40.24,0.67,0.27
1673,BICR11,2024-08-30,2024-09-13,40.97,0.63,0.26
1674,BICR11,2024-07-31,2024-08-14,62.4,0.43,0.27
1675,BICR11,2024-06-28,2024-07-12,50.11,0.52,0.26
1676,BICR11,2024-05-31,2024-06-14,47.65,0.55,0.26
1677,BICR11,2024-04-30,2024-05-15,0.0,0.0,0.41
1678,BICR11,2024-03-28,2024-04-12,54.66,0.42,0.23
1679,BICR11,2024-02-29,2024-03-14,58.69,0.24,0.14
1680,BICR11,2023-10-31,2023-11-16,76.29,0.66,0.5
1681,BICR11,2023-09-29,2023-10-16,93.87,0.78,0.73
1682,BICR11,2023-08-31,2023-09-15,89.01,0.58,0.52
1683,BICR11,2023-07-31,2023-08-14,0.0,0.0,0.66
1684,BICR11,2023-06-30,2023-07-14,97.31,0.86,0.84
1685,BICR11,2023-05-31,2023-06-15,0.0,0.0,1.18
1686,BICR11,2023-04-28,2023-05-15,96.31,1.04,1.0
1687,BICR11,2023-03-31,2023-04-17,0.0,0.0,0.68
1688,BICR11,2023-02-28,2023-03-14,97.11,0.74,0.72
1689,BICR11,2023-01-31,2023-02-14,96.78,0.83,0.8
1690,BICR11,2022-12-29,2023-01-13,0.0,0.0,0.82
1691,BICR11,2022-11-30,2022-12-14,100.71,1.09,1.1
1692,BICR11,2022-10-31,2022-11-16,99.72,1.01,1.01
1693,BICR11,2022-09-30,2022-10-17,99.75,0.73,0.73
1694,BICR11,2022-08-31,2022-09-15,98.23,0.83,0.82
1695,BICR11,2022-07-29,2022-08-12,0.0,0.0,0.55
1696,BICR11,2022-06-30,2022-07-14,96.82,0.63,0.61
1697,BICR11,2022-05-31,2022-06-14,0.0,0.0,0.91
1698,BICR11,2022-04-29,2022-05-13,95.86,1.15,1.1
1699,BICR11,2022-03-31,2022-04-14,97.3,0.7,0.68
1700,BICR11,2022-02-25,2022-03-15,80.18,0.8,0.64
1701,BICR11,2022-01-31,2022-02-14,92.24,0.52,0.48
1702,BICR11,2021-12-30,2022-01-14,92.91,0.6,0.56
1703,BICR11,2021-11-30,2021-12-14,92.91,0.71,0.66
1704,BICR11,2021-10-29,2021-11-16,96.7,0.55,0.53
1705,BICR11,2021-09-30,2021-10-15,90.96,0.6,0.55
1706,BICR11,2021-08-31,2021-09-15,93.87,0.45,0.42
1707,BICR11,2021-07-30,2021-08-13,95.0,0.33,0.31
1708,BICR11,2021-06-30,2021-07-15,91.97,0.33,0.3
1709,BICR11,2021-05-31,2021-06-15,92.85,0.38,0.35
1710,BICR11,2021-04-30,2021-05-14,90.95,0.35,0.32
1711,BICR11,2021-03-31,2021-04-15,95.64,0.29,0.28
1712,BICR11,2021-02-26,2021-03-15,98.09,0.29,0.28
1713,BICR11,2021-01-29,2021-02-12,98.09,0.18,0.18
1714,BICR11,2020-12-30,2021-01-15,97.79,0.27,0.26
1715,BICR11,2020-11-30,2020-12-15,99.0,0.28,0.28
1716,BICR11,2020-10-30,2020-11-13,97.33,0.23,0.22
1717,BICR11,2020-09-30,2020-10-15,98.28,0.19,0.19
1718,BICR11,2020-08-31,2020-09-15,94.56,0.3,0.28
1719,BICR11,2020-07-31,2020-08-14,97.88,0.14,0.14
1720,BICR11,2020-06-30,2020-07-15,99.26,0.16,0.16
1721,BICR11,2020-05-29,2020-06-15,98.77,0.32,0.32
1722,BICR11,2020-04-30,2020-05-15,98.77,0.33,0.33
1723,BICR11,2020-03-31,2020-04-15,101.2,0.47,0.48
1724,BICR11,2020-02-28,2020-03-13,110.51,0.31,0.34
1725,BICR11,2020-01-31,2020-02-14,113.88,0.73,0.84
1726,BICR11,2019-12-30,2019-01-15,118.81,1.29,1.53
1727,BIDB11,2024-10-31,2024-11-14,87.85,1.14,1.0
1728,BIDB11,2024-09-30,2024-10-14,89.29,1.23,1.1
1729,BIDB11,2024-08-30,2024-09-13,89.06,1.16,1.03
1730,BIDB11,2024-07-31,2024-08-14,88.98,1.0,0.89
1731,BIDB11,2024-06-28,2024-07-12,89.07,1.02,0.91
1732,BIDB11,2024-05-31,2024-06-14,88.94,1.15,1.02
1733,BIDB11,2024-04-30,2024-05-15,88.83,1.13,1.0
1734,BIDB11,2024-03-28,2024-04-12,89.5,1.23,1.1
1735,BIDB11,2024-02-29,2024-03-14,90.27,1.22,1.1
1736,BIDB11,2024-02-01,2024-02-16,87.0,1.26,1.1
1737,BIDB11,2023-12-28,2024-01-15,83.95,1.54,1.29
1738,BIDB11,2023-11-30,2023-12-14,83.86,1.29,1.08
1739,BIDB11,2023-10-31,2023-11-16,83.44,0.9,0.75
1740,BIDB11,2023-09-29,2023-10-16,86.48,0.77,0.67
1741,BIDB11,2023-08-31,2023-09-15,85.71,0.84,0.72
1742,BIDB11,2023-07-31,2023-08-14,83.79,0.61,0.51
1743,BIDB11,2023-06-30,2023-07-14,85.24,0.82,0.7
1744,BIDB11,2023-05-31,2023-06-15,86.21,1.06,0.91
1745,BIDB11,2023-04-28,2023-05-15,84.76,1.07,0.91
1746,BIDB11,2023-03-31,2023-04-17,84.62,1.54,1.3
1747,BIDB11,2023-02-28,2023-03-14,84.92,1.1,0.93
1748,BIDB11,2023-01-31,2023-02-14,85.18,1.34,1.14
1749,BIDB11,2022-12-29,2023-01-13,83.5,1.28,1.07
1750,BIDB11,2022-11-30,2022-12-14,83.32,1.21,1.01
1751,BIDB11,2022-10-31,2022-11-16,85.82,0.62,0.53
1752,BIDB11,2022-09-30,2022-10-17,83.04,0.6,0.5
1753,BIDB11,2022-08-31,2022-09-15,80.92,0.63,0.51
1754,BIDB11,2022-07-29,2022-08-12,83.33,0.73,0.61
1755,BIDB11,2022-06-30,2022-07-14,86.67,1.4,1.21
1756,BIDB11,2022-05-31,2022-06-14,88.07,1.35,1.19
1757,BIDB11,2022-04-29,2022-05-13,89.83,1.63,1.46
1758,BIDB11,2022-03-31,2022-04-14,90.42,1.38,1.25
1759,BIDB11,2022-02-25,2022-03-15,91.95,1.01,0.93
1760,BIME11,2024-10-04,2024-10-14,7.29,1.18,0.09
1761,BIME11,2024-09-05,2024-09-13,7.16,1.19,0.09
1762,BIME11,2024-08-06,2024-08-14,6.97,1.22,0.09
1763,BIME11,2024-07-04,2024-07-12,6.88,1.16,0.08
1764,BIME11,2024-06-06,2024-06-14,6.88,1.16,0.08
1765,BIME11,2024-05-07,2024-05-15,6.88,1.16,0.08
1766,BIME11,2024-04-04,2024-04-12,6.91,1.16,0.08
1767,BIME11,2024-03-06,2024-03-14,6.96,1.15,0.08
1768,BIME11,2024-02-06,2024-02-16,7.02,1.14,0.08
1769,BIME11,2024-01-05,2024-01-15,7.14,1.12,0.08
1770,BIME11,2023-12-06,2023-12-14,6.92,1.16,0.08
1771,BIME11,2023-11-07,2023-11-16,6.94,1.15,0.08
1772,BIME11,2023-10-05,2023-10-16,7.02,1.14,0.08
1773,BIME11,2023-09-06,2023-09-15,7.14,1.12,0.08
1774,BIME11,2023-08-04,2023-08-14,7.42,1.08,0.08
1775,BIME11,2023-07-06,2023-07-14,7.44,1.08,0.08
1776,BIME11,2023-06-06,2023-06-15,7.1,1.27,0.09
1777,BIME11,2023-05-05,2023-05-15,6.6,1.36,0.09
1778,BIME11,2023-04-06,2023-04-17,6.32,1.42,0.09
1779,BIME11,2023-03-06,2023-03-14,7.05,1.13,0.08
1780,BIME11,2023-02-06,2023-02-14,7.27,1.1,0.08
1781,BIME11,2023-01-05,2023-01-13,7.26,0.96,0.07
1782,BIME11,2022-12-06,2022-12-14,7.41,0.81,0.06
1783,BIME11,2022-11-07,2022-11-16,8.33,0.48,0.04
1784,BIME11,2022-10-06,2022-10-17,8.81,0.91,0.08
1785,BIME11,2022-09-06,2022-09-15,8.91,1.46,0.13
1786,BIME11,2022-08-04,2022-08-12,8.84,1.81,0.16
1787,BIME11,2022-07-06,2022-07-14,8.97,1.78,0.16
1788,BIME11,2022-06-06,2022-06-14,9.19,1.63,0.15
1789,BIME11,2022-05-05,2022-05-13,9.09,1.54,0.14
1790,BIME11,2022-04-06,2022-04-14,8.68,1.38,0.12
1791,BIME11,2022-03-07,2022-03-15,8.95,1.23,0.11
1792,BIME11,2022-02-04,2022-02-14,9.12,1.1,0.1
1793,BIME11,2022-01-06,2022-01-14,8.77,1.12,0.1
1794,BIME11,2021-12-06,2021-12-14,9.05,0.24,0.02
1795,BIPD11,2024-05-07,2024-05-15,0.0,0.0,73.07
1796,BIPD11,2023-08-04,2023-08-14,0.0,0.0,10.38
1797,BLCA11,2024-10-08,2024-10-15,98.82,0.51,0.5
1798,BLCA11,2024-09-09,2024-09-16,99.01,0.5,0.5
1799,BLCA11,2024-08-08,2024-08-15,101.25,0.54,0.55
1800,BLCA11,2024-07-08,2024-07-15,101.34,0.49,0.5
1801,BLCA11,2024-06-10,2024-06-17,102.69,0.49,0.5
1802,BLCA11,2024-05-09,2024-05-16,104.6,0.48,0.5
1803,BLCA11,2024-04-08,2024-04-15,106.87,0.47,0.5
1804,BLCA11,2024-03-08,2024-03-15,102.95,0.48,0.49
1805,BLCA11,2024-02-08,2024-02-19,121.06,0.4,0.49
1806,BLCA11,2023-12-19,2023-12-27,127.41,9.89,12.6
1807,BLCA11,2023-12-08,2023-12-15,125.31,0.38,0.47
1808,BLCA11,2023-11-09,2023-11-17,122.55,0.46,0.56
1809,BLCA11,2023-10-09,2023-10-17,0.0,0.0,0.57
1810,BLCA11,2023-09-11,2023-09-18,123.84,0.46,0.57
1811,BLCA11,2023-08-08,2023-08-15,0.0,0.0,0.57
1812,BLCA11,2023-07-10,2023-07-17,0.0,0.0,0.57
1813,BLCA11,2023-06-09,2023-06-16,135.3,0.42,0.57
1814,BLCA11,2023-05-09,2023-05-16,0.0,0.0,0.57
1815,BLCA11,2023-04-11,2023-04-18,0.0,0.0,0.57
1816,BLCA11,2023-03-08,2023-03-15,0.0,0.0,0.58
1817,BLCA11,2023-02-08,2023-02-15,88.23,0.65,0.57
1818,BLCA11,2023-01-09,2023-01-16,0.0,0.0,0.56
1819,BLCA11,2022-12-08,2022-12-15,88.13,0.64,0.56
1820,BLCA11,2022-11-09,2022-11-17,88.22,0.63,0.56
1821,BLCA11,2022-10-10,2022-10-18,0.0,0.0,0.55
1822,BLCA11,2022-09-09,2022-09-16,0.0,0.0,0.56
1823,BLCA11,2022-08-08,2022-08-15,0.0,0.0,0.51
1824,BLCA11,2022-07-08,2022-07-15,0.0,0.0,0.51
1825,BLCA11,2022-06-08,2022-06-15,0.0,0.0,0.51
1826,BLCA11,2022-05-09,2022-05-16,0.0,0.0,0.51
1827,BLCA11,2022-04-08,2022-04-18,0.0,0.0,0.51
1828,BLCA11,2022-03-09,2022-03-16,96.08,0.53,0.51
1829,BLCA11,2022-02-08,2022-02-15,0.0,0.0,0.53
1830,BLCA11,2022-01-10,2022-01-17,98.04,0.54,0.53
1831,BLCP11,2022-10-14,2022-10-21,89.0,0.63,0.56
1832,BLCP11,2022-09-14,2022-09-21,0.0,0.0,0.45
1833,BLCP11,2022-08-11,2022-08-18,84.96,0.61,0.52
1834,BLCP11,2022-07-13,2022-07-20,85.0,0.58,0.5
1835,BLCP11,2022-06-13,2022-06-21,87.28,0.57,0.5
1836,BLCP11,2022-05-12,2022-05-19,0.0,0.0,0.5
1837,BLCP11,2022-04-13,2022-04-22,0.0,0.0,0.51
1838,BLCP11,2022-03-14,2022-03-21,82.95,0.61,0.51
1839,BLCP11,2022-02-11,2022-02-18,80.0,0.64,0.51
1840,BLCP11,2022-01-13,2022-01-20,84.0,0.62,0.52
1841,BLCP11,2021-12-13,2021-12-20,76.5,0.66,0.5
1842,BLCP11,2021-11-12,2021-11-22,0.0,0.0,0.04
1843,BLCP11,2021-10-14,2021-10-21,85.67,0.47,0.4
1844,BLCP11,2021-09-14,2021-09-21,84.41,0.63,0.53
1845,BLCP11,2021-08-12,2021-08-19,96.0,0.59,0.57
1846,BLCP11,2021-07-14,2021-07-21,0.0,0.0,0.63
1847,BLCP11,2021-06-14,2021-06-21,98.48,0.52,0.51
1848,BLCP11,2021-05-13,2021-05-20,0.0,0.0,0.62
1849,BLCP11,2021-04-14,2021-04-22,103.93,0.65,0.68
1850,BLCP11,2021-03-11,2021-03-18,103.28,0.65,0.67
1851,BLCP11,2021-02-11,2021-02-22,0.0,0.0,0.74
1852,BLCP11,2021-01-14,2021-01-21,103.49,0.69,0.72
1853,BLCP11,2020-12-11,2020-12-18,101.8,0.73,0.75
1854,BLCP11,2020-11-13,2020-11-20,104.0,0.67,0.7
1855,BLCP11,2020-10-14,2020-10-21,103.93,0.45,0.47
1856,BLCP11,2020-07-13,2020-07-20,106.0,0.12,0.13
1857,BLMC11,2024-02-16,2024-02-23,0.0,0.0,1.07
1858,BLMC11,2024-01-15,2024-01-22,85.96,0.74,0.64
1859,BLMC11,2023-12-14,2023-12-21,83.5,0.81,0.67
1860,BLMC11,2023-11-16,2023-11-23,84.99,0.86,0.73
1861,BLMC11,2023-10-16,2023-10-23,81.03,0.84,0.68
1862,BLMC11,2023-09-15,2023-09-22,81.94,0.81,0.66
1863,BLMC11,2023-08-14,2023-08-21,84.14,0.94,0.79
1864,BLMC11,2023-07-14,2023-07-21,81.66,1.19,0.97
1865,BLMC11,2023-06-15,2023-06-22,81.0,1.04,0.84
1866,BLMC11,2023-05-15,2023-05-22,78.64,1.22,0.96
1867,BLMC11,2023-04-17,2023-04-25,74.5,1.21,0.9
1868,BLMC11,2023-03-14,2023-03-21,75.0,1.16,0.87
1869,BLMC11,2023-02-14,2023-02-23,77.01,1.05,0.81
1870,BLMC11,2023-01-13,2023-01-20,79.24,1.03,0.82
1871,BLMC11,2022-12-14,2022-12-21,83.0,0.81,0.67
1872,BLMC11,2022-11-16,2022-11-23,83.97,0.83,0.7
1873,BLMC11,2022-10-17,2022-10-24,88.0,0.9,0.79
1874,BLMC11,2022-09-15,2022-09-22,87.04,1.26,1.1
1875,BLMC11,2022-08-12,2022-08-19,85.0,1.38,1.17
1876,BLMC11,2022-07-14,2022-07-21,87.0,1.25,1.09
1877,BLMC11,2022-06-14,2022-06-22,92.01,1.36,1.25
1878,BLMC11,2022-05-13,2022-05-20,97.23,1.23,1.2
1879,BLMC11,2022-04-14,2022-04-25,98.11,1.17,1.15
1880,BLMC11,2022-03-15,2022-03-22,98.48,1.12,1.1
1881,BLMC11,2022-02-14,2022-02-21,98.22,1.12,1.1
1882,BLMC11,2022-01-14,2022-01-21,99.69,1.12,1.12
1883,BLMC11,2021-12-14,2021-12-21,98.87,1.21,1.2
1884,BLMC11,2021-11-16,2021-11-23,99.39,1.06,1.05
1885,BLMC11,2021-10-15,2021-10-22,99.78,1.05,1.05
1886,BLMC11,2021-09-15,2021-09-22,99.95,0.89,0.89
1887,BLMC11,2021-08-13,2021-08-20,0.0,0.0,1.05
1888,BLMC11,2021-07-15,2021-07-22,0.0,0.0,0.62
1889,BLMC11,2021-06-15,2021-06-22,0.0,0.0,0.78
1890,BLMC11,2021-05-14,2021-05-21,0.0,0.0,0.54
1891,BLMC11,2021-04-15,2021-04-23,0.0,0.0,0.33
1892,BLMC11,2021-03-12,2021-03-19,0.0,0.0,0.25
1893,BLMG11,2024-10-07,2024-10-14,38.4,1.3,0.5
1894,BLMG11,2024-09-06,2024-09-13,41.18,1.21,0.5
1895,BLMG11,2024-08-07,2024-08-14,37.25,1.34,0.5
1896,BLMG11,2024-06-07,2024-06-14,36.59,1.23,0.45
1897,BLMG11,2024-05-08,2024-05-15,37.4,1.2,0.45
1898,BLMG11,2024-04-05,2024-04-12,37.78,1.16,0.44
1899,BLMG11,2024-03-07,2024-03-14,37.73,1.17,0.44
1900,BLMG11,2024-02-07,2024-02-16,37.5,1.17,0.44
1901,BLMG11,2024-01-08,2024-01-15,39.86,1.1,0.44
1902,BLMG11,2023-12-07,2023-12-14,47.28,0.63,0.3
1903,BLMG11,2023-11-08,2023-11-16,52.91,1.25,0.66
1904,BLMG11,2023-10-06,2023-10-16,55.65,1.22,0.68
1905,BLMG11,2023-09-08,2023-09-15,58.0,1.21,0.7
1906,BLMG11,2023-08-07,2023-08-14,64.83,1.08,0.7
1907,BLMG11,2023-07-07,2023-07-14,64.86,1.09,0.71
1908,BLMG11,2023-06-07,2023-06-15,64.45,1.12,0.72
1909,BLMG11,2023-05-08,2023-05-15,62.56,1.18,0.74
1910,BLMG11,2023-04-10,2023-04-17,58.8,1.29,0.76
1911,BLMG11,2023-03-07,2023-03-14,64.65,1.21,0.78
1912,BLMG11,2023-02-07,2023-02-14,67.09,1.18,0.79
1913,BLMG11,2023-01-06,2023-01-13,73.74,1.08,0.8
1914,BLMG11,2022-12-07,2022-12-14,72.26,1.11,0.8
1915,BLMG11,2022-11-08,2022-11-16,82.33,0.97,0.8
1916,BLMG11,2022-10-07,2022-10-17,85.29,0.94,0.8
1917,BLMG11,2022-09-08,2022-09-15,80.89,0.99,0.8
1918,BLMG11,2022-08-05,2022-08-12,72.75,1.1,0.8
1919,BLMG11,2022-07-07,2022-07-14,73.75,1.08,0.8
1920,BLMG11,2022-06-07,2022-06-14,79.09,1.01,0.8
1921,BLMG11,2022-05-06,2022-05-13,80.89,0.99,0.8
1922,BLMG11,2022-04-07,2022-04-14,81.18,0.99,0.8
1923,BLMG11,2022-03-08,2022-03-15,84.37,0.95,0.8
1924,BLMG11,2022-02-07,2022-02-14,89.57,0.89,0.8
1925,BLMG11,2022-01-07,2022-01-14,88.95,1.01,0.9
1926,BLMG11,2021-12-07,2021-12-14,90.21,1.0,0.9
1927,BLMG11,2021-11-08,2021-11-16,90.38,1.0,0.9
1928,BLMG11,2021-10-07,2021-10-15,92.88,0.97,0.9
1929,BLMG11,2021-09-08,2021-09-15,91.74,0.98,0.9
1930,BLMG11,2021-08-06,2021-08-13,95.15,0.95,0.9
1931,BLMG11,2021-07-07,2021-07-15,95.15,0.95,0.9
1932,BLMG11,2021-06-08,2021-06-15,96.19,1.14,1.1
1933,BLMG11,2021-05-07,2021-05-14,99.02,0.73,0.73
1934,BLMG11,2021-04-08,2021-04-15,100.39,0.72,0.73
1935,BLMG11,2021-03-05,2021-03-12,104.67,0.69,0.73
1936,BLMO11,2024-10-31,2024-11-18,72.5,0.62,0.45
1937,BLMO11,2024-09-30,2024-10-14,72.85,0.62,0.45
1938,BLMO11,2024-08-30,2024-09-13,76.59,0.59,0.45
1939,BLMO11,2024-07-31,2024-08-14,77.14,0.58,0.45
1940,BLMO11,2024-06-28,2024-07-12,83.5,0.54,0.45
1941,BLMO11,2024-05-31,2024-06-14,85.48,0.51,0.44
1942,BLMO11,2024-04-30,2024-05-15,86.98,0.51,0.44
1943,BLMO11,2024-03-28,2024-04-12,84.51,0.52,0.44
1944,BLMO11,2024-02-29,2024-03-14,87.41,0.5,0.44
1945,BLMO11,2024-01-31,2024-02-16,88.28,0.5,0.44
1946,BLMO11,2023-12-28,2024-01-15,0.0,0.0,0.43
1947,BLMO11,2023-11-30,2023-12-14,63.02,171.37,108.0
1948,BLMO11,2023-10-31,2023-11-16,0.0,0.0,108.0
1949,BLMO11,2023-09-29,2023-10-16,0.0,0.0,102.0
1950,BLMO11,2023-08-31,2023-09-15,0.0,0.0,102.0
1951,BLMO11,2023-07-31,2023-08-14,0.0,0.0,100.0
1952,BLMO11,2023-06-30,2023-07-14,0.0,0.0,151.0
1953,BLMO11,2023-05-31,2023-06-15,0.0,0.0,90.0
1954,BLMO11,2023-04-28,2023-05-15,0.0,0.0,70.0
1955,BLMO11,2023-03-31,2023-04-17,0.0,0.0,50.0
1956,BLMO11,2023-02-28,2023-03-14,0.0,0.0,50.0
1957,BLMO11,2023-01-31,2023-02-14,0.0,0.0,38.0
1958,BLMO11,2022-12-29,2023-01-13,0.0,0.0,36.21
1959,BLMO11,2022-11-30,2022-12-14,0.0,0.0,26.02
1960,BLMO11,2022-10-31,2022-11-16,0.0,0.0,26.02
1961,BLMO11,2022-09-30,2022-10-17,0.0,0.0,32.67
1962,BLMO11,2022-08-31,2022-09-15,0.0,0.0,37.45
1963,BLMO11,2022-07-29,2022-08-12,0.0,0.0,37.45
1964,BLMO11,2022-06-30,2022-07-14,0.0,0.0,10.27
1965,BLMO11,2022-05-31,2022-06-14,91.93,15.37,14.13
1966,BLMO11,2022-04-29,2022-05-13,92.31,18.97,17.51
1967,BLMO11,2022-03-31,2022-04-14,0.0,0.0,17.51
1968,BLMO11,2022-02-25,2022-03-15,96.38,5.36,5.17
1969,BLMO11,2022-01-31,2022-02-14,0.0,0.0,17.51
1970,BLMR11,2023-11-07,2023-11-16,6.69,0.79,0.05
1971,BLMR11,2023-10-05,2023-10-16,6.95,0.76,0.05
1972,BLMR11,2023-09-06,2023-09-15,7.25,0.83,0.06
1973,BLMR11,2023-08-04,2023-08-14,7.54,0.8,0.06
1974,BLMR11,2023-07-06,2023-07-14,7.13,0.84,0.06
1975,BLMR11,2023-06-06,2023-06-15,6.85,0.8,0.06
1976,BLMR11,2023-05-05,2023-05-15,6.59,0.99,0.07
1977,BLMR11,2023-04-06,2023-04-17,6.23,1.04,0.07
1978,BLMR11,2023-03-06,2023-03-14,6.27,1.04,0.07
1979,BLMR11,2023-02-06,2023-02-14,6.33,1.03,0.07
1980,BLMR11,2023-01-05,2023-01-13,6.93,0.94,0.07
1981,BLMR11,2022-12-06,2022-12-14,7.28,1.03,0.08
1982,BLMR11,2022-11-07,2022-11-16,7.73,0.97,0.08
1983,BLMR11,2022-10-06,2022-10-14,7.99,0.94,0.08
1984,BLMR11,2022-09-06,2022-09-14,7.77,0.97,0.08
1985,BLMR11,2022-08-04,2022-08-12,7.2,1.04,0.08
1986,BLMR11,2022-07-06,2022-07-13,7.1,1.1,0.08
1987,BLMR11,2022-06-06,2022-06-14,7.43,1.01,0.08
1988,BLMR11,2022-05-05,2022-05-13,7.44,1.01,0.08
1989,BLMR11,2022-04-06,2022-04-14,7.27,1.03,0.08
1990,BLMR11,2022-03-07,2022-03-15,7.51,1.0,0.08
1991,BLMR11,2022-02-04,2022-02-14,7.99,0.94,0.08
1992,BLMR11,2022-01-06,2022-01-14,7.68,1.05,0.08
1993,BLMR11,2021-12-06,2021-12-14,7.26,0.9,0.07
1994,BLMR11,2021-11-05,2021-11-16,7.6,0.86,0.07
1995,BLMR11,2021-10-06,2021-10-15,7.64,0.85,0.07
1996,BLMR11,2021-09-06,2021-09-15,76.5,0.08,0.07
1997,BLMR11,2021-08-05,2021-08-13,79.6,0.08,0.07
1998,BLMR11,2021-07-06,2021-07-15,80.0,0.08,0.07
1999,BLMR11,2021-06-07,2021-06-15,82.87,0.08,0.07
2000,BLMR11,2021-05-06,2021-05-14,87.15,0.07,0.07
2001,BLMR11,2021-04-06,2021-04-14,89.78,0.06,0.06
2002,BLMR11,2021-03-04,2021-03-12,90.8,0.05,0.05
2003,BLOG11,2024-10-11,2024-10-18,10.0,0.7,0.07
2004,BLOG11,2024-09-12,2024-09-19,0.0,0.0,0.06
2005,BLOG11,2024-08-19,2024-08-20,0.0,0.0,0.08
2006,BLOG11,2024-06-07,2024-06-20,0.0,0.0,0.13
2007,BLOG11,2024-05-08,2024-05-21,0.0,0.0,0.12
2008,BLUR11,2024-10-09,2024-10-16,99.99,0.6,0.6
2009,BLUR11,2024-09-10,2024-09-17,98.44,0.66,0.65
2010,BLUR11,2024-07-31,2024-08-16,87.06,0.82,0.71
2011,BLUR11,2024-07-09,2024-07-16,0.0,0.0,0.66
2012,BLUR11,2024-06-11,2024-06-18,0.0,0.0,0.68
2013,BLUR11,2024-05-10,2024-05-17,88.83,0.98,0.87
2014,BLUR11,2024-04-09,2024-04-16,91.27,0.95,0.87
